candidate_id,scenario,deflated_sharpe_probability,days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,calmar,daily_skew,daily_excess_kurtosis,positive_day_fraction,positive_month_fraction,return_2021,return_2022,return_2023,turnover,trade_events,active_days,price_pnl_on_initial_equity,funding_pnl_on_initial_equity,fee_cost_on_initial_equity,slippage_cost_on_initial_equity,terminal_liquidation
CARRY_BOTH_SIDES,favorable,0.5434280686236197,1095,0.05786928451927609,0.018942273762172945,0.04400150502967427,0.4481118256247409,-0.08726724749089665,0.21706051590717265,1.5803337870101,23.89217733447101,0.1872146118721461,0.3611111111111111,0.04115990351695742,0.03949890109141507,-0.02255903077456911,17.779157950213296,191,388,0.06318732436673502,0.006114329851202441,0.007621579799107196,0.003810789899553598,False
CARRY_BOTH_SIDES,base,0.5434280686236197,1095,0.04292881653933822,0.014119320713448014,0.04401409420925048,0.3402704091102724,-0.09423683531455618,0.14982804405855393,1.5591256295716092,23.941150376961364,0.1863013698630137,0.3611111111111111,0.0386691641024528,0.032236700322308076,-0.027256958342930182,17.778293724932368,191,388,0.06333361730084502,0.006081627372383999,0.007567550895396515,0.01891887723849129,False
CARRY_BOTH_SIDES,stress,0.5434280686236197,1095,0.03369836318998254,0.011116573579081912,0.04402659087007105,0.2728774725712277,-0.09870958082185832,0.1126189928730834,1.5453768497630187,23.963210742286243,0.18538812785388128,0.3611111111111111,0.03711548306493273,0.02772361946384949,-0.030181704030521006,17.777753704163786,191,388,0.06342373846611628,0.006061317597716208,0.007534040605020755,0.02825265226882784,False
CARRY_LONG_SIDE_ONLY,favorable,0.305598781592504,1095,0.00010997417208247207,3.6681821428352634e-05,0.05113059339035016,0.026246148155608565,-0.11070012606729607,0.0003313620564989535,0.31733477819610084,17.53166535682232,0.22922374429223744,0.3333333333333333,0.012545540087901319,0.01680743554791886,-0.028608094853107335,8.023528898055028,107,491,-0.0005062978617292224,0.005518472652501987,0.0032681337457961166,0.0016340668728980583,False
CARRY_LONG_SIDE_ONLY,base,0.305598781592504,1095,-0.006289215799249348,-0.0021022530032657194,0.051141451202137325,-0.015586496341273593,-0.11403616534265659,-0.018434967511831497,0.31039381163243285,17.5516318479217,0.228310502283105,0.3333333333333333,0.011795363248430446,0.01431475271890581,-0.031734236623227274,8.023196887425698,107,491,-0.00039598984123563217,0.005508948846571496,0.003257764229882714,0.008144410574706782,False
CARRY_LONG_SIDE_ONLY,stress,0.305598781592504,1095,-0.010267909359367056,-0.0034367664724527236,0.05114992719918985,-0.04171974514385513,-0.11611483881435691,-0.029597995463330806,0.30600121755554033,17.562197309470722,0.2273972602739726,0.3333333333333333,0.01132678699300671,0.012759933701108839,-0.03368297844177226,8.022989443903006,107,491,-0.0003272180332988166,0.005503010309869774,0.0032513056075653825,0.012192396028370172,False
CARRY_SHORT_SIDE_ONLY,favorable,0.735271749133241,1095,0.15811634866735225,0.050183731009133314,0.07270869770014947,0.7092536345260285,-0.08924599353496965,0.5623079425909422,1.003065128197091,9.64906404671876,0.40273972602739727,0.5555555555555556,0.0662452199465553,0.014718832796040138,0.07040806941228661,20.078400238738666,246,888,0.21137518527038343,-0.040173865306970764,0.008723314197370878,0.004361657098685439,True
CARRY_SHORT_SIDE_ONLY,base,0.735271749133241,1095,0.13966180806928996,0.044571792667260635,0.07270192716240932,0.635655147446245,-0.0971117134970444,0.4589744229836618,1.0022288762680234,9.660739695417037,0.4009132420091324,0.5555555555555556,0.06260872150639152,0.007424288008651914,0.06460916699902453,20.077527458379134,246,888,0.2099297148681829,-0.03998141915442425,0.008653282184134851,0.02163320546033712,True
CARRY_SHORT_SIDE_ONLY,stress,0.735271749133241,1095,0.12827733195666324,0.04107956367398469,0.07270048570018672,0.5896297515330002,-0.10199325510390755,0.4027674539079482,1.001603576207991,9.666687171970604,0.4,0.5555555555555556,0.06034221099649284,0.0028918590641600073,0.061000787920237,20.076982129842214,246,888,0.20903678823880828,-0.03986247729208347,0.008609890313695929,0.03228708867635975,True
